osm_id,key,value,commentary
953199155,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
953199156,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
953199307,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
953199642,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
953199745,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
953199746,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
953199748,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
953199749,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
953199756,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
953199757,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
953199758,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
