osm_id,key,value,commentary
953202346,kerb,nan,"kerbs are points, crossings are lines"
953202354,kerb,nan,"kerbs are points, crossings are lines"
953202356,kerb,nan,"kerbs are points, crossings are lines"
953202359,kerb,nan,"kerbs are points, crossings are lines"
953202360,kerb,nan,"kerbs are points, crossings are lines"
953202361,kerb,nan,"kerbs are points, crossings are lines"
953202362,kerb,nan,"kerbs are points, crossings are lines"
953202363,kerb,nan,"kerbs are points, crossings are lines"
953202367,kerb,nan,"kerbs are points, crossings are lines"
953202369,kerb,nan,"kerbs are points, crossings are lines"
953202370,kerb,nan,"kerbs are points, crossings are lines"
953202371,kerb,nan,"kerbs are points, crossings are lines"
953202372,kerb,nan,"kerbs are points, crossings are lines"
953202374,kerb,nan,"kerbs are points, crossings are lines"
953202375,kerb,nan,"kerbs are points, crossings are lines"
953202378,kerb,nan,"kerbs are points, crossings are lines"
953202379,kerb,nan,"kerbs are points, crossings are lines"
953202380,kerb,nan,"kerbs are points, crossings are lines"
953202381,kerb,nan,"kerbs are points, crossings are lines"
954648478,kerb,nan,"kerbs are points, crossings are lines"
954648479,kerb,nan,"kerbs are points, crossings are lines"
954648480,kerb,nan,"kerbs are points, crossings are lines"
954648481,kerb,nan,"kerbs are points, crossings are lines"
954648482,kerb,nan,"kerbs are points, crossings are lines"
954648483,kerb,nan,"kerbs are points, crossings are lines"
954648484,kerb,nan,"kerbs are points, crossings are lines"
